action_time,user_id,sku_id,type,sessionId,index
2018-03-02 12:45:06,113969,23803,1,162251,1519994706.0
2018-03-02 12:45:09,201428,163024,1,158857,1519994709.0
2018-03-02 12:45:10,233855,84144,1,159123,1519994710.0
2018-03-02 12:45:20,260153,334877,1,159906,1519994720.0
2018-03-02 12:45:31,223268,359221,1,161271,1519994731.0
2018-03-02 12:45:35,192145,183557,1,163737,1519994735.0
2018-03-02 12:45:36,65529,35075,1,163413,1519994736.0
2018-03-02 12:45:41,209167,172746,1,162652,1519994741.0
2018-03-02 12:45:46,22413,113356,1,151491,1519994746.0
2018-03-02 12:45:48,209167,133835,1,162652,1519994748.0
2018-03-02 12:45:51,78003,47830,1,163578,1519994751.0
2018-03-02 12:46:02,181946,138578,1,163798,1519994762.0
2018-03-02 12:46:18,209167,126121,1,162652,1519994778.0
2018-03-02 12:46:19,201428,206552,1,158857,1519994779.0
2018-03-02 12:46:28,240172,128842,1,163600,1519994788.0
2018-03-02 12:46:39,201428,144143,1,158857,1519994799.0
2018-03-02 12:46:59,180817,68588,1,163907,1519994819.0
2018-03-02 12:47:03,23056,289214,1,163918,1519994823.0
2018-03-02 12:47:14,60240,91941,1,163943,1519994834.0
2018-03-02 12:47:18,181946,144072,1,163798,1519994838.0
2018-03-02 12:47:19,65529,95800,1,163413,1519994839.0
2018-03-02 12:47:26,17594,304853,1,156318,1519994846.0
2018-03-02 12:47:26,6215,370377,1,163976,1519994846.0
2018-03-02 12:47:29,195765,348053,1,160532,1519994849.0
2018-03-02 12:47:35,195765,230179,1,160532,1519994855.0
2018-03-02 12:47:36,233855,342586,1,159123,1519994856.0
2018-03-02 12:47:45,23056,140105,1,163918,1519994865.0
2018-03-02 12:47:46,270411,100758,2,162089,1519994866.0
2018-03-02 12:47:48,78003,352429,1,163578,1519994868.0
2018-03-02 12:47:49,201428,184501,1,158857,1519994869.0
2018-03-02 12:47:50,233855,322658,1,159123,1519994870.0
2018-03-02 12:47:51,195765,54238,1,160532,1519994871.0
2018-03-02 12:47:52,98115,249746,1,156185,1519994872.0
2018-03-02 12:47:56,80438,47830,1,164040,1519994876.0
2018-03-02 12:47:57,17594,370377,1,156318,1519994877.0
2018-03-02 12:47:58,171352,58826,1,164043,1519994878.0
2018-03-02 12:47:59,181946,25448,1,163798,1519994879.0
2018-03-02 12:48:04,157287,195786,1,159013,1519994884.0
2018-03-02 12:48:04,27934,179984,1,163132,1519994884.0
2018-03-02 12:48:05,75617,63957,1,156067,1519994885.0
2018-03-02 12:48:06,65529,81251,1,163413,1519994886.0
2018-03-02 12:48:07,18082,48122,1,164055,1519994887.0
2018-03-02 12:48:21,65529,107331,1,163413,1519994901.0
2018-03-02 12:48:21,192145,30981,1,163737,1519994901.0
2018-03-02 12:48:26,80438,155869,1,164040,1519994906.0
2018-03-02 12:48:31,201428,366582,1,158857,1519994911.0
2018-03-02 12:48:32,27934,179984,3,163132,1519994912.0
2018-03-02 12:48:32,274393,229924,1,164108,1519994912.0
2018-03-02 12:48:40,201428,49321,1,158857,1519994920.0
2018-03-02 12:48:42,6215,230459,1,163976,1519994922.0
2018-03-02 12:48:48,240172,183655,1,163600,1519994928.0
2018-03-02 12:48:52,240172,171923,1,163600,1519994932.0
2018-03-02 12:48:56,23056,63193,1,163918,1519994936.0
2018-03-02 12:48:57,260153,243569,1,159906,1519994937.0
2018-03-02 12:48:59,23056,230459,1,163918,1519994939.0
2018-03-02 12:49:03,65529,376970,1,163413,1519994943.0
2018-03-02 12:49:05,274393,206484,1,164108,1519994945.0
2018-03-02 12:49:08,181946,122969,1,163798,1519994948.0
2018-03-02 12:49:09,98115,298822,1,156185,1519994949.0
2018-03-02 12:49:17,260153,291209,1,159906,1519994957.0
2018-03-02 12:49:24,42750,155869,1,162060,1519994964.0
2018-03-02 12:49:29,23056,297690,1,163918,1519994969.0
2018-03-02 12:49:31,27934,190827,1,163132,1519994971.0
2018-03-02 12:49:47,201428,227440,1,158857,1519994987.0
2018-03-02 12:49:52,233855,353442,1,159123,1519994992.0
2018-03-02 12:49:52,165888,19460,1,164282,1519994992.0
2018-03-02 12:50:09,171259,307260,1,164320,1519995009.0
2018-03-02 12:50:28,233855,220021,1,159123,1519995028.0
2018-03-02 12:50:28,42750,113960,1,162060,1519995028.0
2018-03-02 12:50:29,258450,91902,1,164362,1519995029.0
2018-03-02 12:50:34,165888,375480,1,164282,1519995034.0
2018-03-02 12:50:34,18082,48122,2,164055,1519995034.0
2018-03-02 12:50:37,171259,289214,1,164320,1519995037.0
2018-03-02 12:50:41,201428,249900,1,158857,1519995041.0
2018-03-02 12:50:45,233855,287480,1,159123,1519995045.0
2018-03-02 12:50:45,181946,213778,1,163798,1519995045.0
2018-03-02 12:50:51,1747,155869,1,164406,1519995051.0
2018-03-02 12:50:53,180817,193381,1,163907,1519995053.0
2018-03-02 12:50:54,69631,154684,1,164414,1519995054.0
2018-03-02 12:50:55,165888,263640,1,164282,1519995055.0
2018-03-02 12:51:01,16921,138048,2,164422,1519995061.0
2018-03-02 12:51:02,233855,239177,1,159123,1519995062.0
2018-03-02 12:51:09,1747,155869,2,164406,1519995069.0
2018-03-02 12:51:14,258450,98560,1,164362,1519995074.0
2018-03-02 12:51:19,258450,166562,1,164362,1519995079.0
2018-03-02 12:51:22,65529,35075,2,163413,1519995082.0
2018-03-02 12:51:27,6215,68588,1,163976,1519995087.0
2018-03-02 12:51:27,192145,212826,1,163737,1519995087.0
2018-03-02 12:51:29,16921,138048,1,164422,1519995089.0
2018-03-02 12:51:40,171259,308331,1,164320,1519995100.0
2018-03-02 12:51:43,223414,351898,1,163196,1519995103.0
2018-03-02 12:51:44,274393,73945,1,164108,1519995104.0
2018-03-02 12:51:44,131493,47830,1,164495,1519995104.0
2018-03-02 12:51:45,274393,73945,1,164108,1519995105.0
2018-03-02 12:52:07,42750,233975,1,162060,1519995127.0
2018-03-02 12:52:14,165888,359564,1,164282,1519995134.0
2018-03-02 12:52:16,23056,267456,1,163918,1519995136.0
2018-03-02 12:52:17,192145,271697,1,163737,1519995137.0
2018-03-02 12:52:25,258450,31469,1,164362,1519995145.0
2018-03-02 12:52:38,42750,155869,3,162060,1519995158.0
2018-03-02 12:52:45,237851,143206,1,162968,1519995165.0
2018-03-02 12:52:46,192145,240528,1,163737,1519995166.0
2018-03-02 12:53:00,69631,294677,1,164414,1519995180.0
2018-03-02 12:53:06,274393,123233,1,164108,1519995186.0
2018-03-02 12:53:13,170284,240172,1,164660,1519995193.0
2018-03-02 12:53:20,208556,315085,1,162975,1519995200.0
2018-03-02 12:53:26,125408,169916,1,156031,1519995206.0
2018-03-02 12:53:29,192145,54877,1,163737,1519995209.0
2018-03-02 12:53:52,258450,122947,1,164362,1519995232.0
2018-03-02 12:53:52,23056,199243,1,163918,1519995232.0
2018-03-02 12:53:59,142293,59840,1,164753,1519995239.0
2018-03-02 12:54:00,192145,62526,1,163737,1519995240.0
2018-03-02 12:54:06,142293,59840,3,164753,1519995246.0
2018-03-02 12:54:09,157287,288260,1,159013,1519995249.0
2018-03-02 12:54:15,249639,264905,1,164601,1519995255.0
2018-03-02 12:54:18,208556,15974,1,162975,1519995258.0
2018-03-02 12:54:19,258450,352493,1,164362,1519995259.0
2018-03-02 12:54:22,210805,285887,1,164802,1519995262.0
2018-03-02 12:54:29,177126,40359,1,164821,1519995269.0
2018-03-02 12:54:33,142293,45621,1,164753,1519995273.0
2018-03-02 12:54:54,200751,955,2,163669,1519995294.0
2018-03-02 12:54:58,142293,378299,1,164753,1519995298.0
2018-03-02 12:55:02,142293,378299,3,164753,1519995302.0
2018-03-02 12:55:09,210805,264403,1,164802,1519995309.0
2018-03-02 12:55:13,249205,142398,1,164911,1519995313.0
2018-03-02 12:55:19,142293,45993,1,164753,1519995319.0
2018-03-02 12:55:26,232166,271392,1,164937,1519995326.0
2018-03-02 12:55:30,210805,68588,1,164802,1519995330.0
2018-03-02 12:55:37,23056,372949,1,163918,1519995337.0
2018-03-02 12:55:46,84120,250635,1,164974,1519995346.0
2018-03-02 12:55:51,84120,250635,1,164974,1519995351.0
2018-03-02 12:55:52,210805,19619,1,164802,1519995352.0
2018-03-02 12:55:57,133807,143511,1,165000,1519995357.0
2018-03-02 12:56:07,104156,71664,1,162105,1519995367.0
2018-03-02 12:56:09,177126,40359,2,164821,1519995369.0
2018-03-02 12:56:09,200271,14314,1,162501,1519995369.0
2018-03-02 12:56:17,210805,267456,1,164802,1519995377.0
2018-03-02 12:56:17,246032,240496,1,153619,1519995377.0
2018-03-02 12:56:27,171352,1139,1,164043,1519995387.0
2018-03-02 12:56:28,210805,22886,1,164802,1519995388.0
2018-03-02 12:56:30,278015,263801,1,165072,1519995390.0
2018-03-02 12:56:35,243546,173780,1,165086,1519995395.0
2018-03-02 12:56:43,256826,275311,1,165109,1519995403.0
2018-03-02 12:56:48,35546,176767,1,165115,1519995408.0
2018-03-02 12:56:59,220634,171782,1,165144,1519995419.0
2018-03-02 12:56:59,246032,12228,1,153619,1519995419.0
2018-03-02 12:57:01,249639,174227,1,164601,1519995421.0
2018-03-02 12:57:08,232166,227222,1,164937,1519995428.0
2018-03-02 12:57:13,69631,260033,1,164414,1519995433.0
2018-03-02 12:57:14,181946,122969,2,163798,1519995434.0
2018-03-02 12:57:14,27934,200338,1,163132,1519995434.0
2018-03-02 12:57:24,84120,250635,1,164974,1519995444.0
2018-03-02 12:57:26,171259,369397,1,164320,1519995446.0
2018-03-02 12:57:35,157287,210730,1,159013,1519995455.0
2018-03-02 12:57:41,5889,258625,1,165227,1519995461.0
2018-03-02 12:57:41,142293,97463,1,164753,1519995461.0
2018-03-02 12:57:58,258450,31469,2,164362,1519995478.0
2018-03-02 12:57:59,220634,204936,1,165144,1519995479.0
2018-03-02 12:57:59,232166,155180,1,164937,1519995479.0
2018-03-02 12:58:09,171352,68948,1,164043,1519995489.0
2018-03-02 12:58:12,177126,284327,1,164821,1519995492.0
2018-03-02 12:58:17,201428,241958,1,158857,1519995497.0
2018-03-02 12:58:17,27934,205467,1,163132,1519995497.0
2018-03-02 12:58:22,220634,371376,1,165144,1519995502.0
2018-03-02 12:58:33,27934,255369,1,163132,1519995513.0
2018-03-02 12:58:37,246032,131799,1,153619,1519995517.0
2018-03-02 12:58:40,233855,25463,1,159123,1519995520.0
2018-03-02 12:58:40,35546,131133,1,165115,1519995520.0
2018-03-02 12:58:47,246032,205266,1,153619,1519995527.0
2018-03-02 12:58:49,116232,376723,1,162338,1519995529.0
2018-03-02 12:58:52,6215,68588,1,163976,1519995532.0
2018-03-02 12:59:02,5889,248051,1,165227,1519995542.0
2018-03-02 12:59:04,157287,14068,1,159013,1519995544.0
2018-03-02 12:59:07,210805,291427,1,164802,1519995547.0
2018-03-02 12:59:18,243546,173780,2,165086,1519995558.0
2018-03-02 12:59:24,6215,251279,1,163976,1519995564.0
2018-03-02 12:59:25,210805,137049,1,164802,1519995565.0
2018-03-02 12:59:34,210805,76639,1,164802,1519995574.0
2018-03-02 12:59:40,142293,343557,1,164753,1519995580.0
2018-03-02 12:59:40,133807,41725,1,165000,1519995580.0
2018-03-02 12:59:40,243546,91875,1,165086,1519995580.0
2018-03-02 12:59:48,249205,248051,1,164911,1519995588.0
2018-03-02 12:59:54,249205,258625,1,164911,1519995594.0
2018-03-02 13:00:03,84120,344088,1,164974,1519995603.0
2018-03-02 13:00:15,249639,188257,1,164601,1519995615.0
2018-03-02 13:00:19,260580,101645,1,165538,1519995619.0
2018-03-02 13:00:22,233855,159240,1,159123,1519995622.0
2018-03-02 13:00:28,84120,132154,1,164974,1519995628.0
2018-03-02 13:00:32,233855,146392,1,159123,1519995632.0
2018-03-02 13:00:33,184061,53375,1,165559,1519995633.0
2018-03-02 13:00:37,184061,306358,1,165559,1519995637.0
2018-03-02 13:00:40,260580,141479,1,165538,1519995640.0
2018-03-02 13:00:48,210805,48566,1,164802,1519995648.0
2018-03-02 13:00:52,256826,275311,1,165109,1519995652.0
2018-03-02 13:00:55,52686,224458,1,165610,1519995655.0
2018-03-02 13:01:03,115099,248051,1,165634,1519995663.0
2018-03-02 13:01:07,84120,148047,1,164974,1519995667.0
2018-03-02 13:01:11,6215,219641,1,163976,1519995671.0
2018-03-02 13:01:12,120313,276057,1,165653,1519995672.0
2018-03-02 13:01:22,115099,258625,1,165634,1519995682.0
2018-03-02 13:01:25,210805,143981,1,164802,1519995685.0
2018-03-02 13:01:29,115099,191016,1,165634,1519995689.0
2018-03-02 13:01:31,210805,267679,1,164802,1519995691.0
2018-03-02 13:01:35,210805,312593,1,164802,1519995695.0
2018-03-02 13:01:36,116232,207821,1,162338,1519995696.0
2018-03-02 13:01:41,115099,289214,1,165634,1519995701.0
2018-03-02 13:01:44,66933,154625,1,165715,1519995704.0
2018-03-02 13:01:47,220570,185239,1,165722,1519995707.0
2018-03-02 13:01:48,115099,360925,1,165634,1519995708.0
2018-03-02 13:01:51,35546,246676,1,165115,1519995711.0
2018-03-02 13:01:56,192145,364814,1,163737,1519995716.0
2018-03-02 13:02:01,115099,230459,1,165634,1519995721.0
2018-03-02 13:02:03,6215,219641,3,163976,1519995723.0
2018-03-02 13:02:11,220570,38037,1,165722,1519995731.0
2018-03-02 13:02:13,243546,173780,2,165086,1519995733.0
2018-03-02 13:02:15,210805,2323,1,164802,1519995735.0
2018-03-02 13:02:19,220570,211608,1,165722,1519995739.0
2018-03-02 13:02:24,210805,102082,1,164802,1519995744.0
2018-03-02 13:02:29,35546,246676,3,165115,1519995749.0
2018-03-02 13:02:31,135458,184007,1,165813,1519995751.0
2018-03-02 13:02:35,131493,43196,1,164495,1519995755.0
2018-03-02 13:02:38,210805,147911,1,164802,1519995758.0
2018-03-02 13:02:39,112992,220137,1,165831,1519995759.0
2018-03-02 13:02:40,66933,303470,1,165715,1519995760.0
2018-03-02 13:02:44,6215,5177,1,163976,1519995764.0
2018-03-02 13:02:53,6215,5177,3,163976,1519995773.0
2018-03-02 13:02:54,115099,326391,1,165634,1519995774.0
2018-03-02 13:02:55,157287,137043,1,159013,1519995775.0
2018-03-02 13:03:00,115099,174925,1,165634,1519995780.0
2018-03-02 13:03:05,256826,275311,1,165109,1519995785.0
2018-03-02 13:03:07,201428,215496,1,158857,1519995787.0
2018-03-02 13:03:17,171352,68948,1,164043,1519995797.0
2018-03-02 13:03:19,256826,275311,2,165109,1519995799.0
2018-03-02 13:03:21,201428,286532,1,158857,1519995801.0
2018-03-02 13:03:36,201428,366582,1,158857,1519995816.0
2018-03-02 13:03:37,54851,45680,1,165954,1519995817.0
2018-03-02 13:03:39,157287,167081,1,159013,1519995819.0
2018-03-02 13:03:45,54851,219334,1,165954,1519995825.0
2018-03-02 13:03:50,112992,197370,1,165831,1519995830.0
2018-03-02 13:04:00,66933,332691,1,165715,1519995840.0
2018-03-02 13:04:03,116232,81102,1,162338,1519995843.0
2018-03-02 13:04:05,220570,148623,1,165722,1519995845.0
2018-03-02 13:04:15,112992,67018,1,165831,1519995855.0
2018-03-02 13:04:18,98674,354075,1,166038,1519995858.0
2018-03-02 13:04:22,232791,60852,1,166020,1519995862.0
2018-03-02 13:04:29,220570,2055,1,165722,1519995869.0
2018-03-02 13:04:40,102743,337449,1,166077,1519995880.0
2018-03-02 13:04:41,220570,107010,1,165722,1519995881.0
2018-03-02 13:04:44,54851,77430,1,165954,1519995884.0
2018-03-02 13:04:55,237851,117392,1,162968,1519995895.0
2018-03-02 13:05:01,232791,60852,2,166020,1519995901.0
2018-03-02 13:05:02,220570,85029,1,165722,1519995902.0
2018-03-02 13:05:03,102743,138395,1,166077,1519995903.0
2018-03-02 13:05:04,102743,159313,1,166077,1519995904.0
2018-03-02 13:05:05,192145,335061,1,163737,1519995905.0
2018-03-02 13:05:08,201428,366582,1,158857,1519995908.0
2018-03-02 13:05:17,3707,240553,1,163258,1519995917.0
2018-03-02 13:05:26,96348,282475,1,166164,1519995926.0
2018-03-02 13:05:29,102743,353175,1,166077,1519995929.0
2018-03-02 13:05:35,35546,17069,1,165115,1519995935.0
2018-03-02 13:05:43,52686,224458,2,165610,1519995943.0
2018-03-02 13:05:54,35546,17069,3,165115,1519995954.0
2018-03-02 13:05:56,84120,176438,1,164974,1519995956.0
2018-03-02 13:05:58,256826,342653,1,165109,1519995958.0
2018-03-02 13:06:06,102743,123652,1,166077,1519995966.0
2018-03-02 13:06:20,227190,310506,1,166264,1519995980.0
2018-03-02 13:06:24,189914,217024,1,166277,1519995984.0
2018-03-02 13:06:26,192145,282865,1,163737,1519995986.0
2018-03-02 13:06:31,189914,310521,1,166277,1519995991.0
2018-03-02 13:06:32,6215,125310,1,163976,1519995992.0
2018-03-02 13:06:36,6215,125310,1,163976,1519995996.0
2018-03-02 13:06:39,189914,91010,1,166277,1519995999.0
2018-03-02 13:06:49,189914,352493,1,166277,1519996009.0
2018-03-02 13:06:56,227190,272298,1,166264,1519996016.0
2018-03-02 13:06:56,189914,300090,1,166277,1519996016.0
2018-03-02 13:07:03,189914,67476,1,166277,1519996023.0
2018-03-02 13:07:04,66933,1763,1,165715,1519996024.0
2018-03-02 13:07:10,189914,101413,1,166277,1519996030.0
2018-03-02 13:07:14,227190,37430,1,166264,1519996034.0
2018-03-02 13:07:15,189914,344990,1,166277,1519996035.0
2018-03-02 13:07:18,189914,81251,1,166277,1519996038.0
2018-03-02 13:07:33,171352,153570,1,164043,1519996053.0
2018-03-02 13:07:41,144832,289798,1,166431,1519996061.0
2018-03-02 13:07:42,189914,108475,1,166277,1519996062.0
2018-03-02 13:07:44,228653,322792,1,166437,1519996064.0
2018-03-02 13:07:46,197707,259719,1,166442,1519996066.0
2018-03-02 13:07:50,157287,154473,1,159013,1519996070.0
2018-03-02 13:07:55,228653,162599,1,166437,1519996075.0
2018-03-02 13:08:27,144832,278902,1,166431,1519996107.0
2018-03-02 13:08:29,184351,164358,1,166525,1519996109.0
2018-03-02 13:08:34,66933,38185,1,165715,1519996114.0
2018-03-02 13:08:41,148289,15501,1,166549,1519996121.0
2018-03-02 13:08:44,271620,146496,1,166556,1519996124.0
2018-03-02 13:08:46,197707,305391,1,166442,1519996126.0
2018-03-02 13:08:48,184351,224897,1,166525,1519996128.0
2018-03-02 13:08:50,174394,93491,1,163554,1519996130.0
2018-03-02 13:08:53,189914,335004,1,166277,1519996133.0
2018-03-02 13:09:06,184351,37680,1,166525,1519996146.0
2018-03-02 13:09:08,25212,322341,1,166596,1519996148.0
2018-03-02 13:09:21,114869,284116,1,166628,1519996161.0
2018-03-02 13:09:27,66933,88696,1,165715,1519996167.0
2018-03-02 13:09:31,58086,288521,1,166276,1519996171.0
2018-03-02 13:09:31,192145,157223,1,163737,1519996171.0
2018-03-02 13:09:33,104156,51565,1,162105,1519996173.0
2018-03-02 13:09:42,17156,148573,1,166669,1519996182.0
2018-03-02 13:09:44,184351,190420,1,166525,1519996184.0
2018-03-02 13:09:44,236882,258625,1,166672,1519996184.0
2018-03-02 13:09:46,157287,305569,1,159013,1519996186.0
2018-03-02 13:09:46,17156,287446,1,166669,1519996186.0
2018-03-02 13:09:51,260580,78472,1,165538,1519996191.0
2018-03-02 13:09:52,149774,211690,1,166686,1519996192.0
2018-03-02 13:09:52,184351,369703,1,166525,1519996192.0
2018-03-02 13:09:55,271620,228684,1,166556,1519996195.0
2018-03-02 13:09:56,17156,58866,1,166669,1519996196.0
2018-03-02 13:09:56,236882,31583,1,166672,1519996196.0
2018-03-02 13:10:01,157287,312993,1,159013,1519996201.0
2018-03-02 13:10:15,260580,196325,1,165538,1519996215.0
2018-03-02 13:10:17,184351,282707,1,166525,1519996217.0
2018-03-02 13:10:18,157287,252425,1,159013,1519996218.0
2018-03-02 13:10:30,116232,207821,2,162338,1519996230.0
2018-03-02 13:10:33,25212,242612,4,166596,1519996233.0
2018-03-02 13:10:36,114869,284116,1,166628,1519996236.0
2018-03-02 13:10:36,157287,225089,1,159013,1519996236.0
2018-03-02 13:10:41,98674,80153,1,166038,1519996241.0
2018-03-02 13:10:42,211566,105472,1,166799,1519996242.0
2018-03-02 13:10:49,233855,117739,1,159123,1519996249.0
2018-03-02 13:10:49,96227,304396,2,166805,1519996249.0
2018-03-02 13:10:53,149774,250009,1,166686,1519996253.0
2018-03-02 13:10:56,58086,350374,1,166276,1519996256.0
2018-03-02 13:10:57,233855,242788,1,159123,1519996257.0
2018-03-02 13:10:58,149774,341463,1,166686,1519996258.0
2018-03-02 13:11:06,84120,274914,1,164974,1519996266.0
2018-03-02 13:11:12,25212,121854,4,166596,1519996272.0
2018-03-02 13:11:13,52686,244620,1,165610,1519996273.0
2018-03-02 13:11:39,113969,69589,1,162251,1519996299.0
2018-03-02 13:11:44,84120,213691,1,164974,1519996304.0
2018-03-02 13:11:54,141989,758,1,166891,1519996314.0
2018-03-02 13:11:55,197707,249411,1,166442,1519996315.0
2018-03-02 13:11:57,239599,27865,1,166917,1519996317.0
2018-03-02 13:11:59,58086,350374,2,166276,1519996319.0
2018-03-02 13:12:03,17156,58866,2,166669,1519996323.0
2018-03-02 13:12:03,17156,276889,2,166669,1519996323.0
2018-03-02 13:12:12,113969,254279,1,162251,1519996332.0
2018-03-02 13:12:17,260580,85343,1,165538,1519996337.0
2018-03-02 13:12:19,171352,134596,1,164043,1519996339.0
2018-03-02 13:12:21,69631,320043,1,164414,1519996341.0
2018-03-02 13:12:32,223268,196278,1,161271,1519996352.0
2018-03-02 13:12:38,114869,284116,2,166628,1519996358.0
2018-03-02 13:12:59,260706,310023,1,167029,1519996379.0
2018-03-02 13:13:05,25453,242548,4,167038,1519996385.0
2018-03-02 13:13:17,141989,145419,1,166891,1519996397.0
2018-03-02 13:13:19,243546,175979,1,165086,1519996399.0
2018-03-02 13:13:25,233855,314788,1,159123,1519996405.0
2018-03-02 13:13:40,267966,54122,1,167107,1519996420.0
2018-03-02 13:13:45,25453,299038,4,167038,1519996425.0
2018-03-02 13:13:59,144832,73972,1,166431,1519996439.0
2018-03-02 13:14:16,184107,346445,1,167187,1519996456.0
2018-03-02 13:14:22,141989,144043,1,166891,1519996462.0
2018-03-02 13:14:23,148289,248060,1,166549,1519996463.0
2018-03-02 13:14:29,211566,105472,2,166799,1519996469.0
2018-03-02 13:14:30,220528,26856,1,167220,1519996470.0
2018-03-02 13:14:36,157287,161466,1,159013,1519996476.0
2018-03-02 13:14:37,141989,347300,1,166891,1519996477.0
2018-03-02 13:14:38,83,352429,1,167231,1519996478.0
2018-03-02 13:14:48,236738,241328,1,167250,1519996488.0
2018-03-02 13:14:58,220528,141479,1,167220,1519996498.0
2018-03-02 13:15:02,180817,213132,1,163907,1519996502.0
2018-03-02 13:15:09,239599,21557,1,166917,1519996509.0
2018-03-02 13:15:17,113969,264460,1,162251,1519996517.0
2018-03-02 13:15:18,220528,86452,1,167220,1519996518.0
2018-03-02 13:15:21,184107,153258,1,167187,1519996521.0
2018-03-02 13:15:34,201428,321185,1,158857,1519996534.0
2018-03-02 13:15:41,148289,160154,1,166549,1519996541.0
2018-03-02 13:15:45,141989,144043,2,166891,1519996545.0
2018-03-02 13:15:45,180817,109201,1,163907,1519996545.0
2018-03-02 13:15:56,201428,184372,1,158857,1519996556.0
2018-03-02 13:16:09,66933,332691,2,165715,1519996569.0
2018-03-02 13:16:32,201428,343979,1,158857,1519996592.0
2018-03-02 13:16:35,29442,214750,1,167467,1519996595.0
2018-03-02 13:16:40,86730,105583,1,167480,1519996600.0
2018-03-02 13:16:46,69631,112309,1,164414,1519996606.0
2018-03-02 13:16:49,78003,287314,1,163578,1519996609.0
2018-03-02 13:16:51,52529,16106,1,167501,1519996611.0
2018-03-02 13:16:56,69631,45864,1,164414,1519996616.0
2018-03-02 13:16:56,35546,246676,2,165115,1519996616.0
2018-03-02 13:17:03,184351,282707,2,166525,1519996623.0
2018-03-02 13:17:18,78003,135483,1,163578,1519996638.0
2018-03-02 13:17:21,157287,3716,1,159013,1519996641.0
2018-03-02 13:17:23,236738,369642,1,167250,1519996643.0
2018-03-02 13:17:25,69631,185209,1,164414,1519996645.0
2018-03-02 13:17:30,29442,222026,1,167467,1519996650.0
2018-03-02 13:17:32,92387,230008,1,155661,1519996652.0
2018-03-02 13:17:40,78003,355043,1,163578,1519996660.0
2018-03-02 13:17:51,180817,122917,1,163907,1519996671.0
2018-03-02 13:17:55,236738,264487,1,167250,1519996675.0
2018-03-02 13:18:01,148289,63455,1,166549,1519996681.0
2018-03-02 13:18:18,76981,330918,1,167688,1519996698.0
2018-03-02 13:18:23,236738,57796,1,167250,1519996703.0
2018-03-02 13:18:26,273968,51588,4,167709,1519996706.0
2018-03-02 13:18:29,113969,264460,2,162251,1519996709.0
2018-03-02 13:18:31,170284,141861,4,164660,1519996711.0
2018-03-02 13:18:33,184351,159007,1,166525,1519996713.0
2018-03-02 13:18:44,273968,213680,4,167709,1519996724.0
2018-03-02 13:18:46,96348,214416,1,166164,1519996726.0
2018-03-02 13:18:47,267966,371550,1,167107,1519996727.0
2018-03-02 13:18:47,120313,80820,1,165653,1519996727.0
2018-03-02 13:18:55,273968,288356,4,167709,1519996735.0
2018-03-02 13:19:06,98674,80153,2,166038,1519996746.0
2018-03-02 13:19:08,203501,365870,1,167798,1519996748.0
2018-03-02 13:19:19,157287,47830,1,159013,1519996759.0
2018-03-02 13:19:35,78003,172985,1,163578,1519996775.0
2018-03-02 13:19:39,271620,7267,1,166556,1519996779.0
2018-03-02 13:19:42,271620,228340,1,166556,1519996782.0
2018-03-02 13:19:43,260580,316944,1,165538,1519996783.0
2018-03-02 13:19:50,76981,269014,1,167688,1519996790.0
2018-03-02 13:19:51,145628,235536,1,167866,1519996791.0
2018-03-02 13:20:03,86730,306439,1,167480,1519996803.0
2018-03-02 13:20:10,267966,371550,3,167107,1519996810.0
2018-03-02 13:20:11,76981,195443,1,167688,1519996811.0
2018-03-02 13:20:26,29442,300012,1,167467,1519996826.0
2018-03-02 13:20:27,102407,352429,1,167933,1519996827.0
2018-03-02 13:20:28,148289,63455,3,166549,1519996828.0
2018-03-02 13:20:40,193060,184775,2,167957,1519996840.0
2018-03-02 13:20:44,260580,329901,1,165538,1519996844.0
2018-03-02 13:20:45,94760,193196,1,167969,1519996845.0
2018-03-02 13:20:50,233855,170655,1,159123,1519996850.0
2018-03-02 13:20:55,84120,108816,1,164974,1519996855.0
2018-03-02 13:21:05,145628,197060,1,167866,1519996865.0
2018-03-02 13:21:15,102407,52743,1,167933,1519996875.0
2018-03-02 13:21:17,148289,85740,1,166549,1519996877.0
2018-03-02 13:21:17,86730,304975,1,167480,1519996877.0
2018-03-02 13:21:20,198267,216468,1,168042,1519996880.0
2018-03-02 13:21:24,27934,240567,1,163132,1519996884.0
2018-03-02 13:21:24,145913,105200,1,163302,1519996884.0
2018-03-02 13:21:29,184351,159007,2,166525,1519996889.0
2018-03-02 13:21:31,78003,172985,2,163578,1519996891.0
2018-03-02 13:21:38,233855,237354,1,159123,1519996898.0
2018-03-02 13:21:42,102407,256003,1,167933,1519996902.0
2018-03-02 13:21:54,132553,215304,1,168102,1519996914.0
2018-03-02 13:22:00,193060,259719,2,167957,1519996920.0
2018-03-02 13:22:01,96227,304396,1,166805,1519996921.0
2018-03-02 13:22:08,148289,74885,1,166549,1519996928.0
2018-03-02 13:22:09,94760,351316,1,167969,1519996929.0
2018-03-02 13:22:12,84120,125555,1,164974,1519996932.0
2018-03-02 13:22:25,132553,296755,1,168102,1519996945.0
2018-03-02 13:22:35,260580,238700,1,165538,1519996955.0
2018-03-02 13:22:45,260580,106199,1,165538,1519996965.0
2018-03-02 13:22:48,193492,260517,1,168213,1519996968.0
2018-03-02 13:22:55,22264,97698,1,168223,1519996975.0
2018-03-02 13:22:58,60240,137504,1,163943,1519996978.0
2018-03-02 13:23:05,148289,109040,1,166549,1519996985.0
